a_RLH2_alpha_N,a_RLH2_alpha_P,b_RLH2_mean_tpost,b_RLH2_habit_weight,c_RLH2_alpha_action,d_RLH2_alpha_action
0.6315269704394176,0.01400320060524528,3.6781067794279427,0.999902934346294,2.3966948616288683e-7,-0.6175237698341723
0.07362083975898029,0.03888701711655454,1.3653405330235178,0.7516330759103563,0.31419988211441374,-0.03473382264242575
0.1086120558109325,9.310316072654724e-6,2.2227913943355118,0.9997360035359534,0.01221609209178447,-0.10860274549485985
0.00338315289507136,0.6389865612189428,0.6187653442628267,0.7094287789444473,0.21486944742370484,0.6356034083238714
0.14578987767578563,0.0018368116493211,3.550641855447681,0.2796155607548009,0.9977675774791276,-0.14395306602646454
0.00153163975325306,3.836742860486549e-7,1.6616819181221354,0.999985836066166,0.5306347029951317,-0.0015312560789670113
0.0504671285710029,0.2068469419417037,1.0310294386901024,0.999931112177572,3.7100902306945395e-8,0.15637981337070078
0.210789316112254,0.01276325004663789,1.0701227461013645,0.9943766511204336,2.144627413983879e-9,-0.1980260660656161
0.5181436458285338,0.00297227740985247,4.356717509920635,0.9996038397227448,0.5405031326072668,-0.5151713684186813
0.12953997955729174,5.171135000017959e-5,1.850946489001692,0.9999597660371676,0.0876580729011951,-0.12948826820729156
0.125252244895914,7.599417029139697e-6,3.197830643143143,0.999848005861159,0.30030902198991916,-0.12524464547888486
0.01175921125885111,1.2343896945599943e-5,5.327124078798186,0.7160247866303137,0.920749802481348,-0.01174686736190551
0.03035983539736782,0.830166233321229,1.8190913194444445,0.9999922094795972,1.1155037947913206e-8,0.7998063979238611
0.03502612950666003,0.04400469027142275,1.9068071477562218,0.14349560050375987,0.9898982448051474,0.008978560764762722
0.04739189428623867,0.3172089226800192,1.221301144894895,0.36158901103756613,0.3040017973153196,0.2698170283937805
0.13795006406714783,0.9999982475964448,2.099869368908382,0.4859846092322156,0.03479258859019595,0.862048183529297
1.983796934728068e-7,0.02340847078837971,1.098066650115141,0.4296804291047238,6.664923239449078e-6,0.023408272408686235
0.25297106008180814,1.0497366075609064e-5,4.0998555148555145,0.16027144853755157,0.2325151902822992,-0.25296056271573253
0.00649460358400299,0.00534542482755895,0.9943248985286657,0.3534879248222308,0.2826505181957381,-0.00114917875644404
0.6426514913604008,0.2273879604306751,3.9358980988967693,5.635893033845128e-10,0.5078466697074068,-0.4152635309297257
0.08189806025739012,9.62430607859682e-6,2.660510892410816,0.9999829844365788,0.5408615749318446,-0.08188843595131153
0.6831254602312559,0.05691173008406118,2.3236661621557455,0.9999211790012144,0.07093213018756414,-0.6262137301471947
0.5505123237850643,1.3396981500906026e-6,3.033584997704316,0.9999086534094344,0.01846934146199495,-0.5505109840869142
0.0965679524547735,4.776329860430048e-5,1.351351974607183,0.99949896634984,0.07756982732512237,-0.0965201891561692
0.2614554414623299,0.656210488386628,0.6835955992411584,0.9999627933090384,0.0945651666298829,0.3947550469242981
2.9679479251512903e-6,0.06523200462275855,2.3920875820440695,0.03802234287243133,0.02552411098237499,0.0652290366748334
0.07699578269850739,0.0033354604611708,2.4378507954262987,0.9961500698867096,0.23922103487631077,-0.0736603222373366
2.513633121014982e-4,0.6029341785783535,0.25461096145252393,0.8454211009739261,0.07859169692677224,0.602682815266252
0.9999434300769994,0.32254989490770447,1.5060463525266157,0.9999959697873796,0.13284307954496033,-0.6773935351692949
0.04759668358316036,0.00137008625464261,0.6578766293025362,0.9476843064143652,5.2513070254921725e-9,-0.04622659732851775
0.16283787281379153,8.592573614559107e-8,4.023400205761317,0.9996951408356778,0.07544897430717915,-0.1628377868880554
0.7962130800876887,0.18845062936003412,4.291844042838019,0.9999933758072184,2.703561779392094e-7,-0.6077624507276546
0.0010201203098208,5.863900510613745e-4,1.9750542125262054,0.10685993849277958,0.9550502615851084,-4.3373025875942557e-4
0.02546167697403283,0.03584466057808649,3.1232965513182673,0.11455653700131946,0.4763734478477238,0.01038298360405366
0.02197782352309519,0.968798619516378,2.0763147203325776,0.9674662096365316,0.9999999966523831,0.9468207959932828
2.0856103059246445e-5,0.37822119852220415,0.4570581059231342,0.97960575396329,0.04454098905151267,0.3782003424191449
0.7846328236823459,0.00691833367803698,4.910039641203704,0.7682755904724651,0.2120519900899097,-0.7777144900043089
0.01993529823152411,5.262100744793195e-4,1.068608577142231,0.5176805942605949,0.4062714045543762,-0.019409088157044792
