x_axis_mean_tpost,a_habit_weight,b_alpha_action,c_alpha_R,x_axis_mean_tpost_TpostOutLiersRemoved,d_habit_weight_mean_tpost_TpostOutLiersRemoved,e_alpha_action_mean_tpost_TpostOutLiersRemoved,f_alpha_R_mean_tpost_TpostOutLiersRemoved
1.3087582138590204,0.20308190289836536,0.9036685336982916,0.00617513135487855,1.3087582138590204,0.20308190289836536,0.9036685336982916,0.00617513135487855
0.94839843000383806,0.2864284177351883,0.29324569519870186,0.01566079876120681,0.94839843000383806,0.2864284177351883,0.29324569519870186,0.01566079876120681
2.0085658419205497,0.9999995355445088,0.18167060914179217,0.8902040919535366,2.0085658419205497,0.9999995355445088,0.18167060914179217,0.8902040919535366
0.721948871181939,0.6916237015314919,0.35371600375194756,0.3031227912435101,0.721948871181939,0.6916237015314919,0.35371600375194756,0.3031227912435101
2.1995086878809187,0.9996852642232488,0.3953473178057515,0.4740038583244476,2.1995086878809187,0.9996852642232488,0.3953473178057515,0.4740038583244476
3.6403973367697593,0.9999394664532316,0.984875612329808,0.9893604659083932,3.6403973367697593,0.9999394664532316,0.984875612329808,0.9893604659083932
0.7834598018717642,0.8116989298227624,0.20594378313839107,0.00214834335909353,0.7834598018717642,0.8116989298227624,0.20594378313839107,0.00214834335909353
0.6042472061258278,0.9999863660104332,0.1478170171742635,0.9769531179920588,0.6042472061258278,0.9999863660104332,0.1478170171742635,0.9769531179920588
4.083275862068965,0.9999213928523176,0.6087403761728547,2.388891701396128e-11,4.083275862068965,0.9999213928523176,0.6087403761728547,2.388891701396128e-11
1.4145999766724089,0.9983522192068044,0.10603401087526462,0.7752567136420987,1.4145999766724089,0.9983522192068044,0.10603401087526462,0.7752567136420987
3.3913041195130313,0.9984298697335569,0.2211216062268726,0.6297950138196203,3.3913041195130313,0.9984298697335569,0.2211216062268726,0.6297950138196203
0.7798901452200063,0.9999726145730844,0.06180407103560308,0.8151853798985094,0.7798901452200063,0.9999726145730844,0.06180407103560308,0.8151853798985094
0.7663353223233738,0.5065308980611614,1.2976319028185407e-8,0.02680667989998256,0.7663353223233738,0.5065308980611614,1.2976319028185407e-8,0.02680667989998256
0.8493231729690063,0.8774892451248604,0.07873034236507945,0.46024316003563015,0.8493231729690063,0.8774892451248604,0.07873034236507945,0.46024316003563015
3.7636184538032658,0.08668318451925086,0.9999999261756916,0.02679249029270043,3.7636184538032658,0.08668318451925086,0.9999999261756916,0.02679249029270043
3.81935173128858,0.9777092552830452,0.04356756560307897,0.23501963546940652,3.81935173128858,0.9777092552830452,0.04356756560307897,0.23501963546940652
3.3704146675084177,0.15541165428252102,0.01096224814392051,1.2633036170646516e-8,3.3704146675084177,0.15541165428252102,0.01096224814392051,1.2633036170646516e-8
