a_user1_Tpost,a_user1_likes,a_user2_Tpost,a_user2_likes,a_user3_Tpost,a_user3_likes,c_AHdisc_age,d_AHdisc_meantpost,e_AHdisc_AHIscore,f_AHdisc_followers_ageOutliersexcluded,f_AHdisc_meantpost_ageOutliersexcluded,f_AHdisc_AHI_ageOutliersexcluded,g_AHconf_age,h_AHconf_meantpost,i_AHconf_AHIscore,j_AHconf_followers_ageOutliersexcluded,j_AHconf_meantpost_ageOutliersexcluded,j_AHconf_AHI_ageOutliersexcluded
0.00525462962962963,2,1.0020833333333334,0,0.24384259259259256,1,23.71028959743453,2.5311168565147883,3.75,80,2.556594595482007,2.75,21.525045187213223,3.6781067794279427,2.58,130,0.6187653442628267,2.5
0.00598379629629629,1,0.2496759259259259,1,0.6734027777777778,1,60.94467522878799,1.0828110130871094,3.29,4190,1.65458810828766,3.13,18.268835906406064,1.3653405330235178,2.04,37890,3.550641855447681,3.25
0.02621527777777778,1,0.00569444444444444,1,7.931215277777778,0,48.517916032904914,2.556594595482007,2.75,1130,2.159587091149591,3.5,43.65054246837529,2.2227913943355118,3.38,130,1.6616819181221354,3.92
0.00575231481481481,2,0.2728935185185185,7,0.04952546296296296,0,65.8359772289401,1.65458810828766,3.13,390,2.620522613960114,4.21,48.22604317185084,0.6187653442628267,2.5,90,1.0310294386901024,3.79
0.4750462962962963,0,0.0369212962962963,0,3.9176041666666666,2,17.030031054326056,2.159587091149591,3.5,30,0.5308694293630752,3.54,41.83963511166882,3.550641855447681,3.25,520,1.0701227461013645,2.83
0.5240625,2,0.43828703703703703,0,6.4894791666666665,42,34.528988959870205,2.620522613960114,4.21,280,1.0949437927663734,2.29,19.232766179937638,1.6616819181221354,3.92,450,4.356717509920635,3.33
0.01844907407407407,1,1.0291782407407408,1,3.076226851851852,1,22.539112765229298,0.5308694293630752,3.54,130,2.106291478978979,3.79,65.95343140796513,1.0310294386901024,3.79,290,1.850946489001692,3.25
0.00416666666666666,1,1.336099537037037,2,7.833958333333333,0,46.093000988668344,1.0949437927663734,2.29,1630,1.7935784245300577,3.71,67.73847751413288,1.0701227461013645,2.83,700,3.197830643143143,3.25
0.30015046296296294,1,1.0493171296296295,0,11.491226851851852,0,38.61414042892996,2.106291478978979,3.79,230,1.4640294112156511,3.29,43.36756689355338,4.356717509920635,3.33,330,5.327124078798186,3.88
0.086875,3,1.5729166666666667,0,6.494849537037037,2,37.94628194159252,1.7935784245300577,3.71,240,2.391189954635844,1.96,19.991792816944255,1.850946489001692,3.25,140,1.8190913194444445,2.88
0.2187037037037037,0,1.5,1,NA,NA,56.527183974700236,1.4640294112156511,3.29,70,2.868853714554398,3.42,39.91886509113494,3.197830643143143,3.25,790,1.9068071477562218,2.5
0.1915625,0,0.8615162037037037,0,NA,NA,23.164542138819176,2.391189954635844,1.96,840,1.5122791640946502,2.29,65.41157584860699,5.327124078798186,3.88,710,1.221301144894895,3.33
0.07813657407407408,2,0.6373263888888889,2,NA,NA,21.4214088840723,2.868853714554398,3.42,690,3.4380650550314464,3.21,51.940940217253534,1.8190913194444445,2.88,20,2.099869368908382,2.63
