a_simFP_BetaAuto_fixef_est,a_simFP_BetaAuto_fixef_stdErr,a_simCP_BetaAuto_fixef_est,a_simCP_BetaAuto_fixef_stdErr,a_simHP_BetaAuto_fixef_est,a_simHP_BetaAuto_fixef_stdErr,a_simRL1_BetaAuto_fixef_est,a_simRL1_BetaAuto_fixef_stdErr,a_simRL2_BetaAuto_fixef_est,a_simRL2_BetaAuto_fixef_stdErr,a_simRLH1_BetaAuto_fixef_est,a_simRLH1_BetaAuto_fixef_stdErr,a_simRLH2_BetaAuto_fixef_est,a_simRLH2_BetaAuto_fixef_stdErr,a_emp_BetaAuto_fixef_est,a_emp_BetaAuto_fixef_stdErr,b_sim_BetaAuto_ranef,b_sim_BetaAuto_habit_weight,c_emp_BetaAuto_ranef,c_emp_BetaAuto_habit_weight
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009766710968883154,0.9999999969905812,-0.1143362129652918,0.9999999969905812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24220075114781645,0.8860619517260331,-0.09455615255897394,0.8860619517260331
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28607135847536996,0.9991221996846272,0.1975206572178913,0.9991221996846272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006219151953166963,0.9998292706047835,-0.02813494685118959,0.9998292706047835
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041021745431820945,0.9999343441482864,-0.030069062241279507,0.9999343441482864
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0317553041603968,0.616624330079821,0.10882995027311215,0.616624330079821
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11251194454627884,0.9999922571558272,-0.02913841419371131,0.9999922571558272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05364698889077473,0.13461841407563027,-0.08171318525476931,0.13461841407563027
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48110702427591645,0.5788625536539099,0.008676462288121899,0.5788625536539099
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1029701383755218,0.7297157678202757,-0.16698687580652535,0.7297157678202757
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15728072958467826,0.00656500032969115,-0.050140321346105035,0.00656500032969115
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08860282316934665,0.9999999999888384,-0.0016042043743759943,0.9999999999888384
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08682550419794022,0.40907843718646875,-0.05164788992181886,0.40907843718646875
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10302282992067745,0.02737053989843081,-0.08622363923577,0.02737053989843081
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4816950582137144,0.6356912170855306,0.027568648573284425,0.6356912170855306
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18364193755362107,0.9998866454483784,-0.07564412811982862,0.9998866454483784
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06664038325669651,0.9999875900650308,-0.06841786687105149,0.9999875900650308
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047935239321069606,0.881779432252755,0.08854454126168947,0.881779432252755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02107869910366175,0.9999859363542032,0.03235514030075555,0.9999859363542032
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020002699349602956,0.3684628098451893,0.07162540827174,0.3684628098451893
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30726365107655,0.8670700386677095,0.0190943635474265,0.8670700386677095
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28109901651063773,0.9983822844713922,-0.02878566168773622,0.9983822844713922
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008757583187089664,0.9999982664234086,0.0819097335855793,0.9999982664234086
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05148845185658263,0.01065468283660795,-0.12382977542493587,0.01065468283660795
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18566830967982947,0.9999500189420536,0.11658531858351026,0.9999500189420536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06859123137116968,0.9999881387195309,-0.05534982109664975,0.9999881387195309
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03152346880448881,0.13868885484831753,0.07002811446814083,0.13868885484831753
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07244487572273692,0.13576212405619068,0.11456984689187248,0.13576212405619068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2801531063972785,0.9912215565310104,0.15556588109669037,0.9912215565310104
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16620117393506706,0.9986187414529604,0.020287290734320784,0.9986187414529604
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07512472479311877,0.935456982754962,-0.04943766825801267,0.935456982754962
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11296860842406094,0.8641297885954466,0.19861971808341247,0.8641297885954466
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08975916323740579,0.9997924713550492,-0.001793432927711116,0.9997924713550492
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14151474698601552,0.993431086628952,0.07153577223725205,0.993431086628952
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1296192672407798,0.695724383006737,-0.06131761551000078,0.695724383006737
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14831941442881058,0.03849632464518756,-0.04862694282360526,0.03849632464518756
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09231147849821561,0.7243537356468521,0.13295449144366717,0.7243537356468521
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09538033513166128,0.8788914644229027,-0.01901682804815094,0.8788914644229027
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14495661360198714,0.9999906580904412,0.12108415466410773,0.9999906580904412
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06333526807693136,0.20308190289836536,-0.03599650934147422,0.20308190289836536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017039491290882062,0.2864284177351883,-0.06439642454023278,0.2864284177351883
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15552783268516598,0.9999995355445088,-0.018356597167086354,0.9999995355445088
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14190534392151596,0.6916237015314919,0.1668040094113422,0.6916237015314919
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22978748903745363,0.9996852642232488,0.1365908362322554,0.9996852642232488
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3419559418786746,0.9999394664532316,-0.03218242756256714,0.9999394664532316
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016048879860873177,0.8116989298227624,0.09556002273810922,0.8116989298227624
